iyear,specificity,vicinity,suicide,attacktype1,targtype1,targsubtype1,guncertain1,individual,nperps,nperpcap,claimed,weapsubtype1,weaptype1,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property
2015,1,0,0,3,4,29,0,0,-99,0,0,8,6,4,0,0,6,0,0,-9
2015,2,0,0,3,20,0,1,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,2,0,0,3,14,68,0,0,-99,0,0,16,6,0,0,0,1,0,0,0
2015,2,0,0,6,14,68,0,0,-99,0,1,,13,,0,0,,0,0,0
2015,1,0,0,2,8,48,0,0,2,0,0,5,5,1,0,0,0,0,0,0
2015,1,0,0,6,17,93,0,0,-99,0,0,23,9,1,0,0,0,0,0,0
2015,1,1,0,6,3,25,0,0,-99,0,0,23,9,1,0,0,0,0,0,0
2015,2,0,0,3,19,100,0,0,-99,0,0,11,6,0,0,0,0,0,0,0
2015,1,0,0,7,2,18,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,1,0,0,7,2,15,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,1,0,0,7,2,15,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,1,0,0,7,2,15,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,1,0,0,7,2,15,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,1,0,0,7,2,15,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,1,0,0,7,2,15,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,1,0,0,7,2,15,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,1,0,0,7,2,18,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,1,0,0,7,3,23,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,1,0,0,2,4,27,0,0,-99,0,0,2,5,0,0,0,0,0,0,0
2015,2,0,0,7,2,21,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,1,0,0,7,2,21,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,1,0,0,7,2,21,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,1,0,0,3,3,25,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,1,1,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,2,1,0,3,4,34,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,2,3,25,0,0,-99,0,0,23,9,0,0,0,1,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,1,0,0,6,14,77,0,0,20,0,1,5,5,1,0,0,0,0,0,0
2015,1,0,0,2,4,29,0,0,-99,0,1,2,5,3,0,0,1,0,0,0
2015,1,0,0,3,3,22,0,0,-99,0,0,7,6,0,0,0,2,0,0,0
2015,2,0,0,3,4,34,1,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,1,0,0,3,1,8,0,0,-99,0,0,17,6,0,0,0,4,0,0,1
2015,2,0,0,6,2,15,0,0,-99,0,0,23,9,1,0,0,0,0,0,0
2015,3,0,0,3,4,35,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,2,15,0,0,-99,0,0,17,6,0,0,0,0,0,0,-9
2015,3,0,0,3,4,34,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,14,82,0,0,-99,0,0,17,6,0,0,0,0,0,0,1
2015,1,0,0,7,2,21,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,3,0,0,3,3,23,0,0,-99,0,0,10,6,0,0,0,1,0,0,0
2015,1,0,0,7,2,21,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,3,0,0,9,2,15,0,0,-99,0,0,,13,1,0,0,0,0,0,0
2015,3,0,0,7,1,12,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,2,0,0,6,1,7,0,0,-99,0,0,5,5,0,0,0,0,0,0,0
2015,1,0,0,6,1,12,0,0,-99,0,0,,13,,0,0,,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,14,77,0,0,-99,0,0,17,6,0,0,0,1,0,0,1
2015,1,0,0,3,3,26,0,0,3,0,0,16,6,0,0,0,0,0,0,0
2015,3,0,0,6,8,48,0,0,-99,0,0,,13,,0,0,,0,0,0
2015,1,0,0,7,2,21,0,0,-99,0,1,20,8,0,0,0,0,0,0,1
2015,1,0,0,2,14,77,1,0,-99,0,0,7,6,2,0,0,0,0,0,0
2015,1,0,0,7,1,12,0,0,-99,0,1,18,8,0,0,0,0,0,0,1
2015,3,0,0,3,4,34,0,0,-99,0,0,7,6,0,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,1
2015,3,0,0,3,4,34,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,6,14,68,0,0,-99,0,0,23,9,1,0,0,0,0,0,0
2015,2,1,0,3,4,34,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,3,0,0,3,20,0,0,0,-99,0,1,16,6,0,0,0,0,0,0,0
2015,3,0,0,3,4,34,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,4,34,0,0,-99,0,0,8,6,0,0,0,0,0,0,0
2015,1,1,0,3,20,0,0,0,-99,0,0,8,6,0,0,0,0,0,0,0
2015,1,0,0,8,8,48,0,0,-99,0,0,21,9,,0,0,1,0,0,0
2015,1,0,0,3,4,29,1,0,2,2,0,17,6,0,0,0,0,0,0,0
2015,1,0,0,3,19,100,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,2,0,0,6,14,77,0,0,30,0,0,,13,0,0,0,0,0,0,0
2015,1,1,0,3,4,34,0,0,-99,0,0,8,6,0,0,0,1,0,0,0
2015,3,0,0,6,2,20,1,0,2,0,1,5,5,2,0,0,0,0,0,0
2015,1,0,0,3,14,77,0,0,-99,0,0,17,6,1,0,0,2,0,0,-9
2015,3,0,0,2,3,25,1,0,1,1,0,23,9,0,0,0,1,0,0,0
2015,2,1,0,7,1,12,0,0,6,0,0,18,8,0,0,0,0,0,0,1
2015,2,1,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,2,0,0,3,14,68,0,0,-99,0,0,16,6,0,0,0,1,0,0,-9
2015,3,0,0,7,1,12,0,0,-99,0,0,20,8,0,0,0,,0,0,1
2015,2,0,0,6,3,25,0,0,-99,0,0,23,9,1,0,0,0,0,0,0
2015,1,1,0,8,2,18,0,0,-99,0,0,21,9,0,0,0,0,0,0,1
2015,1,0,0,6,14,67,1,0,-99,1,0,5,5,,0,0,,0,0,0
2015,2,0,0,2,14,77,0,0,-99,0,0,5,5,0,0,0,1,0,0,0
2015,1,0,0,6,1,12,0,0,3,3,0,,13,0,0,0,0,0,0,0
2015,1,0,0,2,3,22,0,0,4,0,0,11,6,0,0,0,0,0,0,0
2015,1,0,0,3,19,99,0,0,-99,0,0,14,6,0,0,0,0,0,0,1
2015,1,0,0,3,19,99,0,0,-99,0,0,14,6,0,0,0,0,0,0,1
2015,2,0,0,6,14,68,1,0,-99,0,0,5,5,0,0,0,0,0,0,0
2015,1,0,0,2,3,25,0,0,-99,0,0,5,5,2,0,0,0,0,0,0
2015,1,0,0,9,3,25,0,0,-99,0,0,,13,1,0,0,0,0,0,0
2015,1,0,0,3,4,34,0,0,-99,0,0,8,6,0,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,1,0,0,3,3,25,0,0,-99,0,0,16,6,0,0,0,1,0,0,-9
2015,2,0,0,6,14,77,0,0,20,0,1,5,5,1,0,0,0,0,0,0
2015,1,0,0,3,19,100,0,0,-99,0,0,14,6,0,0,0,0,0,0,0
2015,1,0,0,2,2,19,0,0,-99,0,0,16,6,0,0,0,3,0,0,0
2015,1,0,0,3,2,19,0,0,-99,0,0,16,6,0,0,0,1,0,0,0
2015,1,0,0,2,2,19,0,0,-99,0,0,16,6,0,0,0,1,0,0,1
2015,1,0,0,2,2,19,0,0,50,0,0,16,6,0,0,0,1,0,0,1
2015,1,0,0,2,2,19,0,0,-99,0,0,16,6,0,0,0,1,0,0,-9
2015,1,0,0,8,14,84,0,0,-99,0,0,27,9,0,0,0,3,0,0,1
2015,1,0,0,8,2,19,0,0,-99,0,0,27,9,0,0,0,1,0,0,0
2015,1,0,0,3,2,19,0,0,-99,0,0,16,6,0,0,0,0,0,0,-9
2015,1,0,0,1,14,84,0,0,-99,0,0,5,5,0,0,0,1,0,0,0
2015,1,0,0,1,10,55,0,0,2,0,0,5,5,1,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,2,0,0,2,4,34,0,0,-99,0,0,5,5,4,0,0,0,0,0,0
2015,2,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,6,14,84,0,0,-99,0,1,,13,0,0,0,0,0,0,0
2015,3,0,0,3,4,29,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,6,14,77,0,0,20,0,0,5,5,0,0,0,0,0,0,0
2015,4,0,0,6,3,25,0,0,-99,0,1,5,5,1,0,0,0,0,0,0
2015,4,0,0,2,14,77,0,0,-99,0,0,2,5,2,0,0,0,0,0,0
2015,3,0,0,3,4,39,0,0,-99,0,0,10,6,0,0,0,1,0,0,0
2015,1,1,0,2,4,39,0,0,-99,0,0,5,5,0,0,0,3,0,0,0
2015,1,0,0,3,4,34,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,10,6,0,0,0,0,0,0,0
2015,2,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,2,15,0,0,-99,0,1,14,6,0,0,0,0,0,0,0
2015,1,0,0,3,3,23,0,0,-99,0,0,10,6,0,0,0,2,0,0,0
2015,2,0,0,3,8,49,0,0,50,0,1,16,6,0,0,0,0,0,0,1
2015,3,0,0,2,14,68,0,0,4,0,0,23,9,1,0,0,0,0,0,0
2015,3,0,0,6,1,7,0,0,12,0,0,5,5,,0,0,,0,0,1
2015,4,0,0,2,14,82,0,0,-99,0,0,19,8,0,0,0,0,0,0,0
2015,3,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,15,86,0,0,3,3,0,17,6,0,0,0,0,0,0,1
2015,1,0,0,3,3,25,0,0,-99,0,0,10,6,0,0,0,1,0,0,0
2015,2,0,0,3,3,25,0,0,-99,0,0,8,6,0,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,3,0,0,3,20,0,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,1,0,0,3,4,27,0,0,-99,0,1,7,6,0,0,0,3,0,0,1
2015,3,0,0,3,4,34,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,6,14,77,0,0,-99,0,1,5,5,2,0,0,0,0,0,0
2015,1,0,0,3,14,68,0,0,-99,0,0,16,6,0,0,0,1,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,2,19,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,9,52,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,1,0,0,3,8,49,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,3,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,1,0,3,4,34,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,1,0,0,6,14,77,0,0,-99,0,1,5,5,1,0,0,1,0,0,0
2015,1,0,0,3,1,12,0,0,-99,0,0,10,6,0,0,0,2,0,0,0
2015,1,0,0,3,2,19,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,2,0,0,6,14,77,0,0,-99,0,0,23,9,1,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,3,23,0,0,-99,0,0,8,6,0,0,0,0,0,0,0
2015,1,0,0,6,14,77,0,0,-99,0,0,,13,,0,0,,0,0,0
2015,1,0,0,2,3,25,0,0,5,0,0,5,5,0,0,0,2,0,2,0
2015,1,1,0,6,14,68,0,0,-99,0,0,5,5,,0,0,,0,0,0
2015,1,0,0,2,3,25,0,0,-99,0,0,5,5,1,0,0,0,0,0,0
2015,1,0,0,3,4,39,0,0,-99,0,0,8,6,0,0,0,2,0,0,0
2015,1,0,0,9,14,68,0,0,-99,0,0,,13,1,0,0,0,0,0,0
2015,2,0,0,3,4,34,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,6,2,18,0,0,30,0,0,5,5,1,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,8,6,0,0,0,0,0,0,0
2015,1,0,0,3,14,68,0,0,-99,0,0,16,6,0,0,0,1,0,0,-9
2015,1,0,0,3,2,15,0,0,-99,0,0,16,6,0,0,0,0,0,0,-9
2015,2,0,0,2,4,34,0,0,2,0,0,5,5,2,0,2,0,0,0,0
2015,1,0,0,1,14,84,0,0,-99,0,0,7,6,0,0,0,0,0,0,1
2015,1,0,0,6,14,77,0,0,-99,0,0,5,5,1,0,0,0,0,0,0
2015,1,1,0,3,9,52,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,6,14,77,0,0,-99,0,0,,13,0,0,0,1,0,0,0
2015,1,1,0,7,1,0,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,1,0,0,7,1,12,0,0,5,5,0,5,5,0,0,0,0,0,0,1
2015,1,0,0,7,1,12,0,0,5,5,0,5,5,0,0,0,0,0,0,1
2015,1,0,0,7,1,12,0,0,5,5,0,5,5,0,0,0,0,0,0,1
2015,3,0,0,7,19,99,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,1,1,0,2,4,29,0,0,-99,0,1,5,5,1,0,0,2,0,0,0
2015,4,0,0,3,3,23,0,0,-99,0,0,7,6,0,0,0,0,0,0,0
2015,3,0,0,2,3,25,0,0,-99,0,0,5,5,1,0,0,1,0,0,0
2015,2,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,12,0,0,0,-99,0,0,17,6,0,0,0,0,0,0,-9
2015,1,0,0,1,14,84,0,0,-99,0,0,16,6,0,0,0,0,0,0,1
2015,1,0,0,3,4,29,0,0,-99,0,1,16,6,2,0,0,,0,0,0
2015,4,0,0,7,19,100,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,2,0,0,6,2,18,0,0,-99,0,1,5,5,0,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,3,0,0,3,3,25,0,0,-99,0,0,10,6,0,0,0,3,0,0,0
2015,3,0,0,2,1,10,0,0,-99,0,0,5,5,0,0,0,,0,0,1
2015,1,0,0,7,1,12,0,0,25,0,0,20,8,0,0,0,0,0,0,1
2015,2,0,0,3,3,25,0,0,-99,0,0,8,6,1,0,0,0,0,0,0
2015,3,0,0,6,14,77,0,0,-99,0,1,,13,2,0,0,0,0,0,0
2015,1,0,0,7,19,99,0,0,-99,0,1,18,8,0,0,0,0,0,0,1
2015,1,1,0,2,3,25,0,0,-99,0,1,23,9,2,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,2,0,0,9,14,77,0,0,-99,1,1,,13,1,0,0,0,0,0,0
2015,2,0,0,3,4,35,0,0,-99,0,0,7,6,0,0,0,7,0,0,1
2015,1,0,0,3,2,18,0,0,-99,0,0,7,6,0,0,0,0,0,0,1
2015,1,0,0,6,15,85,0,0,15,0,0,5,5,0,0,0,0,0,0,0
2015,1,0,0,6,15,87,0,0,-99,0,0,5,5,0,0,0,1,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,12,6,0,0,0,0,0,0,0
2015,1,0,0,3,1,2,0,0,-99,0,1,7,6,0,0,0,2,0,0,1
2015,2,0,0,9,19,99,0,0,-99,0,0,,13,0,0,0,0,0,0,0
2015,2,0,0,3,2,15,0,0,2,0,0,15,6,2,0,2,0,0,0,1
2015,1,0,0,2,14,77,0,0,-99,0,0,23,9,2,0,0,0,0,0,0
2015,1,0,0,6,14,77,0,0,10,0,0,,13,0,0,0,2,0,0,0
2015,3,0,0,7,19,100,0,0,-99,0,0,,13,0,0,0,0,0,0,1
2015,1,0,0,3,20,0,0,0,-99,0,0,17,6,0,0,0,0,0,0,-9
2015,4,0,0,6,1,12,0,0,-99,0,0,5,5,0,0,0,0,0,0,0
2015,1,0,0,3,4,34,0,0,-99,0,0,8,6,0,0,0,0,0,0,0
2015,1,0,0,3,3,22,0,0,-99,0,1,7,6,0,0,0,11,0,0,-9
2015,1,0,0,3,20,0,1,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,7,6,0,0,0,0,0,0,0
2015,3,0,0,6,3,25,1,0,-99,1,0,5,5,1,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,2,0,0,17,6,0,0,0,0,0,0,0
2015,1,0,0,6,3,25,0,0,2,0,0,,13,0,0,0,0,0,0,0
2015,2,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,17,6,1,0,1,0,0,0,-9
2015,1,0,0,3,3,25,0,0,-99,0,0,16,6,0,0,0,1,0,0,1
2015,1,0,0,3,14,25,0,0,-99,0,0,16,6,0,0,0,2,0,0,0
2015,3,0,0,3,20,0,1,0,-99,0,1,17,6,0,0,0,0,0,0,0
2015,2,0,0,2,4,29,0,0,-99,0,0,5,5,0,0,0,1,0,0,0
2015,1,0,0,3,1,12,1,0,-99,0,1,15,6,0,0,0,0,0,0,0
2015,1,0,0,3,14,73,0,0,-99,0,1,17,6,0,0,0,0,0,0,1
2015,3,0,0,9,3,25,0,0,-99,0,0,,13,0,0,0,0,0,0,0
2015,3,0,0,9,3,25,0,0,-99,0,0,,13,0,0,0,0,0,0,0
2015,3,0,0,9,3,25,0,0,-99,0,0,,13,0,0,0,0,0,0,0
2015,3,0,0,9,3,25,0,0,-99,0,0,,13,0,0,0,0,0,0,0
2015,2,0,0,6,14,77,0,0,-99,0,0,5,5,,0,0,,0,0,1
2015,1,0,0,7,1,10,0,0,40,0,0,18,8,0,0,0,3,0,0,1
2015,3,0,0,3,19,100,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,1,0,0,2,4,29,0,0,-99,0,1,5,5,1,0,0,2,0,0,0
2015,1,0,0,6,1,12,1,0,-99,0,0,,13,0,0,0,0,0,0,0
2015,1,0,0,2,4,29,0,0,-99,0,1,5,5,1,0,0,5,0,0,0
2015,1,1,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,6,14,84,0,0,-99,0,1,,13,0,0,0,0,0,0,0
2015,3,0,0,3,4,34,0,0,4,4,1,16,6,0,0,0,0,0,0,0
2015,4,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,3,25,0,0,-99,0,1,7,6,0,0,0,5,0,0,0
2015,3,0,0,3,1,2,1,0,-99,0,0,17,6,0,0,0,0,0,0,-9
2015,3,0,0,3,19,100,0,0,-99,0,1,16,6,0,0,0,0,0,0,1
2015,1,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,4,0,0,3,20,0,0,0,-99,0,0,14,6,0,0,0,0,0,0,0
2015,1,0,0,3,4,34,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,1,1,0,3,4,29,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,1,0,0,2,2,15,0,0,3,0,0,5,5,1,0,0,0,0,0,0
2015,1,0,0,7,1,12,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,1,0,0,7,19,99,0,0,50,5,0,18,8,0,0,0,0,0,0,1
2015,3,0,0,2,4,35,0,0,-99,0,0,5,5,0,0,0,0,0,0,0
2015,1,0,0,1,2,15,0,0,10,0,1,5,5,1,0,0,0,0,0,0
2015,1,0,0,3,20,0,1,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,1,0,0,3,20,0,1,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,1,0,0,2,4,29,0,0,-99,0,0,5,5,1,0,0,0,0,0,0
2015,2,0,0,3,20,0,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,3,0,0,7,1,10,0,0,150,0,0,20,8,0,0,0,0,0,0,1
2015,2,0,0,3,4,34,0,0,-99,0,0,8,6,0,0,0,2,0,0,0
2015,2,0,0,6,14,72,0,0,-99,0,0,,13,,0,0,,0,0,0
2015,1,0,0,9,1,7,0,0,-99,0,0,,13,1,0,0,0,0,0,0
2015,1,0,0,2,14,68,0,0,2,0,1,5,5,1,0,0,0,0,0,0
2015,1,0,0,3,4,27,0,0,3,0,1,7,6,4,0,3,2,0,0,1
2015,1,0,0,3,14,68,0,0,-99,0,0,17,6,0,0,0,1,0,0,0
2015,1,0,0,6,14,68,0,0,-99,0,0,,13,,0,0,,0,0,0
2015,2,0,0,2,4,27,0,0,-99,0,0,5,5,0,0,0,1,0,0,0
2015,3,0,0,3,3,25,0,0,-99,0,0,10,6,0,0,0,1,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,6,14,77,1,0,-99,0,0,,13,0,0,0,0,0,0,0
2015,1,0,0,7,7,46,0,0,1,1,1,18,8,0,0,0,0,0,0,1
2015,1,0,0,3,4,34,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,3,0,0,3,4,34,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,2,0,0,2,3,22,0,0,-99,0,0,5,5,0,0,0,1,0,0,0
2015,1,0,0,2,1,10,0,0,5,0,1,5,5,0,0,0,2,0,0,0
2015,3,0,0,3,8,49,0,0,2,0,0,7,6,0,0,0,0,0,0,1
2015,1,1,0,3,4,34,0,0,-99,0,0,8,6,1,0,0,1,0,0,-9
2015,3,0,0,3,20,0,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,3,0,0,6,14,67,0,0,-99,0,0,,13,0,0,0,0,0,0,0
2015,1,0,0,7,19,99,0,0,-99,0,0,18,8,0,0,0,0,0,0,1
2015,2,0,0,6,2,21,0,0,12,0,0,5,5,0,0,0,0,0,0,0
2015,3,0,0,6,14,77,0,0,-99,0,0,5,5,0,0,0,0,0,0,0
2015,1,0,0,3,1,7,0,0,-99,0,1,7,6,0,0,0,0,0,0,1
2015,1,0,0,2,3,23,0,0,-99,0,1,2,5,0,0,0,8,0,0,-9
2015,1,0,0,2,3,22,0,0,2,0,0,5,5,0,0,0,0,0,0,0
2015,1,0,0,2,3,25,0,0,150,0,0,5,5,5,0,5,5,0,0,0
2015,1,1,0,3,19,100,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,1,0,0,6,1,12,1,0,3,0,0,,13,1,0,0,0,0,0,0
2015,2,0,0,3,14,68,0,0,-99,0,0,17,6,0,0,0,1,0,0,0
2015,1,0,0,3,3,23,0,0,-99,0,0,10,6,0,0,0,2,0,0,0
2015,1,0,0,6,14,67,0,0,-99,0,0,21,9,1,0,0,,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,3,0,0,6,1,12,1,0,-99,0,0,5,5,1,0,0,0,0,0,0
2015,2,0,0,2,3,23,0,0,-99,0,0,5,5,1,0,0,0,0,0,0
2015,1,0,0,3,14,68,0,0,-99,0,0,16,6,0,0,0,2,0,0,0
2015,1,0,0,3,3,25,0,0,-99,0,1,16,6,1,0,1,0,0,0,0
2015,2,0,0,6,1,5,0,0,3,3,0,,13,0,0,0,0,0,0,0
2015,1,0,0,1,14,84,0,0,3,0,0,17,6,0,0,0,0,0,0,-9
2015,1,0,0,7,16,90,0,0,25,0,1,18,8,0,0,0,0,0,0,1
2015,2,0,0,6,14,77,0,0,-99,0,0,5,5,1,0,0,0,0,0,0
2015,2,0,0,6,14,77,0,0,-99,0,0,5,5,1,0,0,0,0,0,0
2015,1,0,0,3,3,25,0,0,-99,0,0,10,6,0,0,0,1,0,0,0
2015,1,0,0,3,3,22,0,0,-99,0,0,11,6,0,0,0,0,0,0,1
2015,1,0,0,3,14,76,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,3,1,7,1,0,-99,0,0,7,6,0,0,0,0,0,0,0
2015,2,1,0,6,3,22,0,0,10,0,1,5,5,0,0,0,0,0,0,1
2015,2,0,0,7,16,89,0,0,20,0,1,18,8,0,0,0,0,0,0,1
2015,1,0,0,7,16,89,0,0,20,0,0,20,8,0,0,0,0,0,0,1
2015,1,0,0,3,3,22,0,0,-99,0,0,7,6,0,0,0,0,0,0,0
2015,3,0,0,3,4,34,0,0,3,3,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,6,14,77,0,0,-99,0,0,22,9,1,0,0,0,0,0,0
2015,1,0,0,8,14,77,0,0,-99,0,0,22,9,0,0,0,1,0,0,0
2015,1,0,0,3,3,25,0,0,-99,0,0,17,6,0,0,0,5,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,2,1,7,0,0,-99,0,0,5,5,1,0,0,0,0,0,0
2015,1,0,0,1,14,77,0,0,-99,0,0,23,9,1,0,0,0,0,0,0
2015,1,0,0,3,14,73,0,0,-99,0,0,16,6,0,0,0,0,0,0,1
2015,1,0,0,2,3,25,0,0,-99,0,1,4,5,0,0,0,2,0,0,0
2015,1,0,0,3,1,5,0,0,24,0,0,28,6,0,0,0,0,0,0,1
2015,1,0,0,1,2,15,0,0,20,0,1,2,5,1,0,0,0,0,0,0
2015,2,0,0,6,2,15,0,0,10,0,0,2,5,1,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,16,6,0,0,0,0,0,0,0
2015,1,0,0,6,2,18,0,0,-99,0,1,5,5,1,0,0,0,0,0,0
2015,1,0,0,3,19,100,0,0,1,0,0,16,6,0,0,0,0,0,0,0
2015,1,1,0,3,20,0,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,2,0,0,6,14,70,0,0,-99,0,0,,13,0,0,0,0,0,0,0
2015,1,0,0,3,20,0,0,0,-99,0,0,17,6,0,0,0,0,0,0,0
2015,1,0,0,6,14,68,0,0,2,2,1,5,5,0,0,0,0,0,0,0
2015,2,0,0,2,14,77,0,0,-99,0,0,3,5,1,0,1,0,0,0,-9
2015,1,0,0,3,3,22,0,0,-99,0,0,7,6,0,0,0,0,0,0,0
2016,1,0,0,6,3,25,0,0,5,0,0,2,5,0,0,0,3,3,0,0
2016,1,1,0,2,14,68,0,0,5,0,0,23,9,1,0,0,0,0,0,1
2016,1,0,0,3,1,12,0,0,30,-99,1,16,6,0,0,0,0,0,0,1
2016,1,0,0,3,1,12,0,0,30,-99,1,17,6,0,0,0,0,0,0,0
2016,2,1,0,6,14,77,1,0,-99,0,0,,13,,0,0,,,0,0
